route_id,source_id,name_source,city_source,zone_source,facilities_source,destination_id,name_dest,city_dest,zone_dest,facilities_dest,distance_km,avg_speed_kmph,travel_time_hr,ticket_price_inr,train_type,stops,delay_probability,lat_source,lon_source,lat_dest,lon_dest,source,destination,lat_destination,lon_destination
6010,354,Station_354,City_229,SCR,Premium,414,Station_414,City_421,WR,Basic,411,70,5.87,379.65,Express,2,0.09,22.386450817197996,88.03169791856209,27.74108,68.915545,Visakhapatnam,Kochi,8.41125721176555,88.99304983776287
8952,1634,Station_1634,City_177,SCR,Premium,414,Station_414,City_421,WR,Basic,558,120,4.65,542.65,Rajdhani,10,0.17,12.077848565730804,77.11689424078877,27.74108,68.915545,Jodhpur,Patna,22.281233938926214,73.38658970690902
25,990,Station_990,City_490,NCR,Premium,602,Station_602,City_73,NER,Standard,592,60,9.87,178.79,Passenger,6,0.07,34.97171135192626,74.4470177902551,24.74534,75.792797,Dehradun,Kanpur,31.08192815958698,92.08979017524487
7488,304,Station_304,City_130,ER,Standard,602,Station_602,City_73,NER,Standard,830,50,16.6,627.17,Passenger,9,0.11,35.97555574815334,77.42013127915631,24.74534,75.792797,Indore,Hyderabad,29.705386026218946,87.9989360464672
2844,1448,Station_1448,City_258,WR,Standard,602,Station_602,City_73,NER,Standard,72,120,0.6,81.21,Rajdhani,2,0.2,28.81042482780589,71.6590246428404,24.74534,75.792797,Jodhpur,Shillong,30.678439630503476,85.1454079787045
5138,1807,Station_1807,City_263,NWR,Standard,602,Station_602,City_73,NER,Standard,308,120,2.57,112.72,Express,6,0.28,24.876867856783296,74.00894104447137,24.74534,75.792797,Mysuru,Chandigarh,25.85371393562164,83.2563309168054
3776,962,Station_962,City_216,NER,Basic,602,Station_602,City_73,NER,Standard,1426,120,11.88,909.49,Passenger,5,0.17,13.346880962058128,68.34346456703491,24.74534,75.792797,Amritsar,Visakhapatnam,25.707773666460486,79.52828363221414
9667,217,Station_217,City_129,ER,Premium,602,Station_602,City_73,NER,Standard,1430,100,14.3,924.34,Passenger,10,0.21,20.460340112932908,68.29548620589384,24.74534,75.792797,Shillong,Nagpur,10.534300846495405,89.44654324013428
6927,1723,Station_1723,City_307,SCR,Premium,602,Station_602,City_73,NER,Standard,1316,100,13.16,858.79,Express,7,0.15,10.931690147604815,79.57984999939573,24.74534,75.792797,Jaipur,Raipur,23.599774798742864,80.38861127969756
6797,1820,Station_1820,City_406,NER,Premium,602,Station_602,City_73,NER,Standard,1890,80,23.62,1964.93,Rajdhani,1,0.15,17.992648006766586,92.52667221062212,24.74534,75.792797,Lucknow,Kolkata,13.30379553806933,87.26264540222766
3019,990,Station_990,City_490,NCR,Premium,768,Station_768,City_84,WR,Standard,808,50,16.16,353.79,Rajdhani,4,0.03,12.249516204561136,71.19716500254525,32.291959,75.501138,Jammu,Raipur,14.752396458479765,83.384782180033
6926,999,Station_999,City_378,NCR,Basic,768,Station_768,City_84,WR,Standard,609,60,10.15,641.1,Rajdhani,3,0.3,16.09771116699904,87.81542559653074,32.291959,75.501138,Hyderabad,Kanpur,11.333674412104719,74.95886507890201
4130,982,Station_982,City_87,NR,Basic,768,Station_768,City_84,WR,Standard,62,120,0.52,49.77,Rajdhani,9,0.08,30.994844427498645,96.02644441651475,32.291959,75.501138,Madurai,Dehradun,33.05890183130388,72.12650363148103
6719,1977,Station_1977,City_370,SR,Standard,768,Station_768,City_84,WR,Standard,417,60,6.95,168.4,Shatabdi,10,0.1,11.516483837088805,68.05529342959414,32.291959,75.501138,Dehradun,Bhopal,13.153670732781652,78.39586636658974
8653,251,Station_251,City_141,SCR,Standard,768,Station_768,City_84,WR,Standard,477,100,4.77,500.57,Rajdhani,5,0.01,32.70863537350047,91.05139509435452,32.291959,75.501138,Nagpur,Indore,33.89802883742091,91.12620690382914
855,795,Station_795,City_171,NR,Basic,768,Station_768,City_84,WR,Standard,476,70,6.8,326.38,Passenger,7,0.19,33.47319989150076,95.6176561701225,32.291959,75.501138,Ahmedabad,Kochi,17.83639352560852,71.51583884418285
4489,1016,Station_1016,City_69,SCR,Standard,768,Station_768,City_84,WR,Standard,1616,120,13.47,1313.69,Express,5,0.07,18.054062824194926,88.70475087885748,32.291959,75.501138,Guwahati,Shillong,35.786013972626336,95.69767463714821
6461,1750,Station_1750,City_186,SR,Basic,768,Station_768,City_84,WR,Standard,540,50,10.8,246.6,Shatabdi,8,0.24,22.66825030322832,93.20484966959197,32.291959,75.501138,Trivandrum,Kanpur,27.468876566839317,92.9729208265836
3074,990,Station_990,City_490,NCR,Premium,892,Station_892,City_343,SR,Basic,272,100,2.72,139.68,Shatabdi,6,0.04,12.37788178930623,74.5177196843002,18.034211,74.970088,Mumbai,Pune,25.92095312570338,89.78936428144536
1495,1118,Station_1118,City_244,NER,Standard,892,Station_892,City_343,SR,Basic,129,120,1.07,88.54,Superfast,9,0.16,31.44450667430993,79.19468144788368,18.034211,74.970088,Shimla,Pune,20.084817269206127,83.75681000627425
3664,1417,Station_1417,City_48,SR,Premium,892,Station_892,City_343,SR,Basic,1057,120,8.81,606.74,Shatabdi,6,0.28,33.38138669528239,81.62004905148424,18.034211,74.970088,Shillong,Chennai,34.46924433967633,83.27204137666662
941,442,Station_442,City_84,ER,Basic,892,Station_892,City_343,SR,Basic,1637,120,13.64,1596.59,Shatabdi,9,0.24,33.156656992872456,84.49287242079173,18.034211,74.970088,Chandigarh,Bengaluru,9.493199472733664,85.33204305615929
8604,835,Station_835,City_33,SR,Premium,892,Station_892,City_343,SR,Basic,1675,50,33.5,1877.8,Rajdhani,5,0.01,18.277157596032467,74.28706323811312,18.034211,74.970088,Mumbai,Mysuru,20.35162586308774,72.94033328275853
9292,1923,Station_1923,City_462,WR,Premium,892,Station_892,City_343,SR,Basic,1156,70,16.51,841.63,Shatabdi,10,0.12,31.325584397249187,90.47379785293717,18.034211,74.970088,Chandigarh,Chennai,21.305227585423214,93.17127809973131
4442,990,Station_990,City_490,NCR,Premium,1405,Station_1405,City_474,ER,Basic,1702,70,24.31,830.31,Express,4,0.28,31.133647826775587,94.4832755675017,12.662907,83.524184,Varanasi,Nagpur,8.465411993732447,76.38013030639317
1288,1925,Station_1925,City_33,NWR,Standard,1405,Station_1405,City_474,ER,Basic,1862,80,23.27,1427.71,Passenger,9,0.13,20.53332611642809,80.0243376453349,12.662907,83.524184,Guwahati,Mysuru,8.326133501431572,86.53238931149585
719,579,Station_579,City_69,WR,Basic,1405,Station_1405,City_474,ER,Basic,1311,80,16.39,923.87,Superfast,10,0.15,36.26515077943463,75.44475661280686,12.662907,83.524184,Shimla,Mumbai,19.067496794466933,69.61958575670327
4228,255,Station_255,City_213,SCR,Premium,1405,Station_1405,City_474,ER,Basic,857,50,17.14,424.94,Rajdhani,0,0.19,21.805491725472038,94.6408040120532,12.662907,83.524184,Coimbatore,Delhi,15.178946849511533,77.33964713991055
1172,1702,Station_1702,City_268,NR,Basic,1405,Station_1405,City_474,ER,Basic,1856,60,30.93,1837.15,Passenger,5,0.17,25.710545522098048,72.47555001443709,12.662907,83.524184,Visakhapatnam,Guwahati,13.058104945845407,83.33974053992914
3600,290,Station_290,City_39,NWR,Standard,1405,Station_1405,City_474,ER,Basic,815,100,8.15,938.06,Rajdhani,5,0.09,28.046720449650522,83.93408669859319,12.662907,83.524184,Kolkata,Raipur,26.47046115460307,71.14838585104093
3457,1377,Station_1377,City_123,NWR,Premium,1405,Station_1405,City_474,ER,Basic,603,50,12.06,635.93,Express,1,0.17,30.359472336578623,73.003569217815,12.662907,83.524184,Jaipur,Kanpur,34.07915433679081,71.66095137730349
7584,968,Station_968,City_4,SCR,Standard,1405,Station_1405,City_474,ER,Basic,1346,60,22.43,567.89,Passenger,3,0.25,10.945959604980668,87.93321831086384,12.662907,83.524184,Shimla,Hyderabad,13.650659915768284,70.61288933442154
2489,1960,Station_1960,City_164,WR,Standard,1405,Station_1405,City_474,ER,Basic,610,100,6.1,619.22,Rajdhani,0,0.25,24.681359422955662,82.73000949378508,12.662907,83.524184,Aurangabad,Hyderabad,20.208502916953037,87.80449611213506
9454,690,Station_690,City_152,NWR,Basic,1405,Station_1405,City_474,ER,Basic,1176,50,23.52,1219.27,Superfast,7,0.29,18.069715383148015,92.7671996245791,12.662907,83.524184,Jaipur,Kanpur,34.13580309574353,91.82511293065316
4065,568,Station_568,City_332,SR,Premium,1405,Station_1405,City_474,ER,Basic,1527,80,19.09,971.43,Express,5,0.1,19.231678317636703,94.44892250177227,12.662907,83.524184,Shillong,Varanasi,11.435275148788374,96.66484278204776
4320,1608,Station_1608,City_268,WR,Basic,1405,Station_1405,City_474,ER,Basic,614,50,12.28,218.3,Shatabdi,2,0.09,22.574941227378474,80.51857589894774,12.662907,83.524184,Kolkata,Bhopal,27.346227938469315,83.79240160862349
9538,990,Station_990,City_490,NCR,Premium,210,Station_210,City_154,NCR,Standard,1650,80,20.62,1873.96,Express,8,0.24,23.857840485959727,90.39018199350993,26.529222,80.304959,Chandigarh,Kolkata,9.275162018183206,70.17541830502444
2389,1437,Station_1437,City_247,NWR,Premium,210,Station_210,City_154,NCR,Standard,1591,60,26.52,1817.86,Rajdhani,0,0.06,35.134550949789,78.68641333595401,26.529222,80.304959,Kanpur,Aurangabad,35.0580177127854,71.36907348787457
413,1155,Station_1155,City_382,NCR,Basic,210,Station_210,City_154,NCR,Standard,309,100,3.09,256.03,Shatabdi,5,0.17,13.788846012966129,90.98769559052538,26.529222,80.304959,Ahmedabad,Raipur,34.2355527073001,81.40604049006157
4498,1244,Station_1244,City_303,ER,Standard,210,Station_210,City_154,NCR,Standard,1854,60,30.9,1889.38,Express,8,0.27,16.76977284370809,94.23661220966508,26.529222,80.304959,Trivandrum,Dehradun,10.4507253625234,81.54259115520385
5913,458,Station_458,City_168,SR,Premium,210,Station_210,City_154,NCR,Standard,1814,60,30.23,1095.4,Express,2,0.2,28.98376292413215,91.89918411077845,26.529222,80.304959,Mumbai,Varanasi,28.51673755323217,82.36130784062433
1272,1495,Station_1495,City_254,SCR,Standard,210,Station_210,City_154,NCR,Standard,853,50,17.06,677.65,Superfast,7,0.29,17.69112713889963,80.47489675509061,26.529222,80.304959,Raipur,Ranchi,19.8051720487113,82.61999946936716
8236,1014,Station_1014,City_285,ER,Premium,210,Station_210,City_154,NCR,Standard,555,80,6.94,408.56,Passenger,7,0.07,30.218842065099782,78.2625593767105,26.529222,80.304959,Nagpur,Guwahati,27.969916307657915,74.81770717488804
26,625,Station_625,City_45,WR,Premium,1903,Station_1903,City_251,WR,Standard,1961,120,16.34,1498.16,Express,7,0.27,26.387649508028392,83.57309605714771,16.926514,96.63814,Pune,Coimbatore,27.07392043509482,93.29245826470363
997,855,Station_855,City_235,SCR,Basic,1903,Station_1903,City_251,WR,Standard,999,100,9.99,813.89,Rajdhani,9,0.07,16.1715140712055,89.79945059131543,16.926514,96.63814,Kolkata,Aurangabad,30.227861658217165,95.16147736651702
6921,1133,Station_1133,City_299,NCR,Basic,1903,Station_1903,City_251,WR,Standard,1436,120,11.97,817.31,Superfast,8,0.19,27.838582174691123,68.589327932752,16.926514,96.63814,Indore,Chennai,36.359053995806406,73.2692634430709
4273,397,Station_397,City_452,NCR,Premium,1903,Station_1903,City_251,WR,Standard,655,100,6.55,709.26,Passenger,4,0.03,32.95761107291119,94.77448344581946,16.926514,96.63814,Patna,Bengaluru,16.39848155223438,68.51361883194282
7092,486,Station_486,City_272,SR,Standard,1903,Station_1903,City_251,WR,Standard,1219,120,10.16,1135.65,Shatabdi,8,0.2,33.94429441969774,86.76903118817471,16.926514,96.63814,Visakhapatnam,Guwahati,12.301553404981423,81.20712056894064
7571,625,Station_625,City_45,WR,Premium,1998,Station_1998,City_283,ER,Premium,801,120,6.67,940.68,Rajdhani,1,0.19,8.402969242712654,76.47390824233392,14.265159,78.41289,Bengaluru,Dehradun,22.01874333198066,95.89828241154743
8905,1939,Station_1939,City_220,NWR,Premium,1998,Station_1998,City_283,ER,Premium,1482,60,24.7,1138.62,Express,1,0.27,9.32698833396378,86.22824344019625,14.265159,78.41289,Coimbatore,Indore,23.48262814119132,82.1706371262259
3053,635,Station_635,City_301,NR,Basic,1998,Station_1998,City_283,ER,Premium,1308,60,21.8,901.2,Superfast,5,0.14,22.80018376284471,87.60086393086118,14.265159,78.41289,Varanasi,Amritsar,22.367119501781815,80.07032094055113
1024,153,Station_153,City_447,NWR,Standard,1998,Station_1998,City_283,ER,Premium,1137,70,16.24,417.96,Rajdhani,4,0.12,9.1722044511584,86.00005273746488,14.265159,78.41289,Jodhpur,Bengaluru,16.747652419174834,94.18647074278209
2807,1181,Station_1181,City_394,NCR,Premium,1998,Station_1998,City_283,ER,Premium,420,120,3.5,485.89,Passenger,1,0.2,29.67496555399529,80.50561677645511,14.265159,78.41289,Kochi,Trivandrum,24.530518999835515,74.47495472746785
4375,1299,Station_1299,City_173,SCR,Premium,1998,Station_1998,City_283,ER,Premium,337,70,4.81,257.14,Shatabdi,10,0.29,33.13152003980054,80.32531838055908,14.265159,78.41289,Jodhpur,Jammu,10.137334975346654,87.80649897794582
27,1738,Station_1738,City_381,SCR,Basic,1000,Station_1000,City_118,SCR,Basic,167,70,2.39,50.99,Shatabdi,5,0.09,28.95015362760317,85.28848450535745,13.88023,75.241168,Pune,Kochi,27.469708746402382,78.84211021139306
2418,863,Station_863,City_494,ER,Basic,1000,Station_1000,City_118,SCR,Basic,783,100,7.83,756.64,Express,7,0.26,19.012591377291017,71.7042291097471,13.88023,75.241168,Dehradun,Pune,31.874844378393636,77.75325652119096
2821,447,Station_447,City_121,SCR,Standard,1000,Station_1000,City_118,SCR,Basic,1921,100,19.21,1453.05,Express,9,0.25,25.610385222187478,96.89988448822656,13.88023,75.241168,Jaipur,Varanasi,30.440476711160574,74.4307351374372
4569,1561,Station_1561,City_254,SR,Standard,1000,Station_1000,City_118,SCR,Basic,1276,120,10.63,780.89,Express,1,0.27,29.49123295994322,81.08463740437455,13.88023,75.241168,Varanasi,Ranchi,27.769934514148062,76.75576547367858
3033,1299,Station_1299,City_173,SCR,Premium,1000,Station_1000,City_118,SCR,Basic,682,50,13.64,446.14,Rajdhani,10,0.11,21.13808304658084,88.59891582544603,13.88023,75.241168,Raipur,Chennai,15.849581405727648,82.78397978570912
432,1738,Station_1738,City_381,SCR,Basic,1843,Station_1843,City_422,SR,Basic,698,120,5.82,315.7,Passenger,5,0.15,19.5121865699654,89.67314026319215,31.489558,73.078662,Bengaluru,Kolkata,32.184225774211704,70.23180856202767
421,1143,Station_1143,City_321,NCR,Basic,1843,Station_1843,City_422,SR,Basic,941,120,7.84,577.17,Express,5,0.26,22.887070301013175,94.46783930747694,31.489558,73.078662,Visakhapatnam,Raipur,35.0887824241791,74.50611576955424
4618,1030,Station_1030,City_438,NCR,Premium,1843,Station_1843,City_422,SR,Basic,396,50,7.92,442.03,Express,5,0.04,14.555886431295363,77.75612199522568,31.489558,73.078662,Indore,Surat,14.590362146653838,95.84427925845328
8438,1785,Station_1785,City_226,SCR,Basic,1843,Station_1843,City_422,SR,Basic,1540,50,30.8,1151.98,Passenger,10,0.04,8.788942490515867,89.48531246599231,31.489558,73.078662,Lucknow,Visakhapatnam,18.572018899778556,77.12434011661504
9568,1520,Station_1520,City_105,NCR,Premium,1843,Station_1843,City_422,SR,Basic,1581,80,19.76,676.06,Shatabdi,6,0.13,14.758786788664121,95.92388231983458,31.489558,73.078662,Jaipur,Varanasi,10.762906774268327,88.23372302444545
9701,985,Station_985,City_361,NCR,Premium,1843,Station_1843,City_422,SR,Basic,1026,60,17.1,691.27,Superfast,5,0.06,31.659776249070028,68.71013977767653,31.489558,73.078662,Jodhpur,Patna,34.315813594073035,86.14799956774146
2905,1738,Station_1738,City_381,SCR,Basic,390,Station_390,City_124,SR,Basic,963,120,8.03,687.32,Rajdhani,0,0.29,16.4749497088068,73.73773116267358,21.527704,75.756679,Madurai,Kochi,25.2694275685636,68.10391571932163
8740,931,Station_931,City_397,NCR,Basic,390,Station_390,City_124,SR,Basic,1562,60,26.03,1683.5,Shatabdi,1,0.11,20.10047836327704,70.76102431309337,21.527704,75.756679,Jammu,Ahmedabad,13.254029801020605,71.26060470506064
4392,1375,Station_1375,City_254,NR,Premium,390,Station_390,City_124,SR,Basic,1291,60,21.52,580.4,Rajdhani,0,0.03,20.394858490830757,92.50204796969831,21.527704,75.756679,Madurai,Trivandrum,18.963325902754352,79.7606328062841
3432,1738,Station_1738,City_381,SCR,Basic,428,Station_428,City_132,NCR,Premium,567,70,8.1,482.2,Shatabdi,6,0.18,31.261175737833806,80.19531801929462,29.672816,74.205617,Visakhapatnam,Nagpur,26.825569566665695,93.80634536118411
6031,1965,Station_1965,City_373,ER,Basic,428,Station_428,City_132,NCR,Premium,1740,60,29.0,1943.05,Express,7,0.19,19.43865909951205,94.39132480597182,29.672816,74.205617,Shimla,Chandigarh,35.66472198121927,78.3906684764615
1131,379,Station_379,City_101,ER,Premium,428,Station_428,City_132,NCR,Premium,1730,50,34.6,2071.74,Express,9,0.03,9.019478669454886,94.07527462800209,29.672816,74.205617,Hyderabad,Delhi,9.744053263006986,93.7909915538341
3239,1727,Station_1727,City_108,SCR,Premium,428,Station_428,City_132,NCR,Premium,1213,80,15.16,802.18,Shatabdi,3,0.16,33.06787613685688,82.13370171522033,29.672816,74.205617,Shimla,Hyderabad,12.63512387295964,85.78935768589201
2044,407,Station_407,City_477,NCR,Premium,428,Station_428,City_132,NCR,Premium,428,80,5.35,450.09,Superfast,4,0.28,23.229382941381893,90.70033256660375,29.672816,74.205617,Madurai,Patna,33.34875912722199,70.81569828418264
7131,1631,Station_1631,City_33,NWR,Basic,428,Station_428,City_132,NCR,Premium,1165,70,16.64,960.94,Rajdhani,2,0.12,13.962215226420268,70.38233194555777,29.672816,74.205617,Bhopal,Aurangabad,15.494236444180993,68.8296280336858
7432,537,Station_537,City_7,WR,Premium,428,Station_428,City_132,NCR,Premium,716,60,11.93,794.31,Rajdhani,10,0.0,22.675473744208873,94.83719381241838,29.672816,74.205617,Bhopal,Nagpur,12.994934099337168,72.15553855571312
7919,852,Station_852,City_268,ER,Standard,428,Station_428,City_132,NCR,Premium,1532,70,21.89,866.69,Shatabdi,1,0.01,29.1485279695294,78.68196940068289,29.672816,74.205617,Jaipur,Indore,9.314575437334062,92.89934526208188
8614,1383,Station_1383,City_42,NR,Premium,428,Station_428,City_132,NCR,Premium,189,100,1.89,203.23,Passenger,7,0.01,12.25065141530478,92.09443243869339,29.672816,74.205617,Nagpur,Guwahati,13.468005334131158,69.31849298795616
5609,1738,Station_1738,City_381,SCR,Basic,1530,Station_1530,City_453,SCR,Standard,1017,70,14.53,728.57,Passenger,1,0.21,14.051101829272763,68.66291622907339,10.617215,85.394818,Chandigarh,Varanasi,26.305060118077837,94.38622241300554
8806,1461,Station_1461,City_83,SR,Premium,1530,Station_1530,City_453,SCR,Standard,1688,80,21.1,719.57,Express,1,0.23,23.655028474804617,82.97259693294185,10.617215,85.394818,Chennai,Aurangabad,16.300804406681564,69.794114515953
484,1947,Station_1947,City_64,NWR,Basic,1530,Station_1530,City_453,SCR,Standard,576,120,4.8,511.26,Express,6,0.29,8.733648052330658,87.4084078858836,10.617215,85.394818,Chennai,Chandigarh,20.67826694666747,76.04093149907132
8611,732,Station_732,City_219,NWR,Basic,1530,Station_1530,City_453,SCR,Standard,1899,70,27.13,576.92,Rajdhani,6,0.26,22.165398631850756,96.67192510949545,10.617215,85.394818,Ahmedabad,Kolkata,10.183506296114844,72.83507832285609
2415,642,Station_642,City_312,ER,Basic,1530,Station_1530,City_453,SCR,Standard,857,60,14.28,471.43,Express,2,0.24,17.437202811758,69.38816465902184,10.617215,85.394818,Ahmedabad,Kolkata,28.495082604914614,73.33274628429479
28,220,Station_220,City_168,ER,Premium,11,Station_11,City_41,NER,Standard,766,120,6.38,358.14,Rajdhani,0,0.03,19.767090319625517,91.53013990477207,32.804214,93.128026,Kolkata,Ahmedabad,18.68468318750278,77.57616122745397
2565,1709,Station_1709,City_94,NCR,Standard,11,Station_11,City_41,NER,Standard,861,60,14.35,1022.51,Rajdhani,0,0.29,23.895091618909397,71.04644664006607,32.804214,93.128026,Lucknow,Aurangabad,14.002195010822206,85.1823494711916
239,627,Station_627,City_127,NCR,Premium,11,Station_11,City_41,NER,Standard,931,70,13.3,832.53,Express,0,0.08,11.045443505541623,88.5745158143286,32.804214,93.128026,Aurangabad,Hyderabad,14.975122278181555,78.15465279061195
3730,131,Station_131,City_396,WR,Premium,11,Station_11,City_41,NER,Standard,1117,100,11.17,380.35,Rajdhani,4,0.13,21.94830727867304,78.65633844645828,32.804214,93.128026,Amritsar,Visakhapatnam,14.692144448359151,76.23444933301651
